Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score,IsStandard,LMID_Location,From,Average Area,Std Area,MainName,MainIndex,SubName,SubIndex,Name,SYNONYMS,SMILES,Mass,KEGG_ID,HMDB_ID,Chain
27891.0,1.0,LMST01020019,726.61371,726.618321,21.594,22.68,0.8151398968253969,299.633,297.7779532,1.0,47834.5898,19124.2729,"369.35156,358.27404",-1,358.27404,"369.35156,358.27404",1.0,0.0,1.0,0.5,11648.68,,9903.101,15214.34,0.9630279793650794,-1.0,0.9630279793650794,0.7630279793650794,0.896,-1,LMST01020019_11-12_0_0_chain,F,51862.49185,44597.86516451088,Sterols,ST01,Steryl esters,ST0102,22:6 Cholesterol ester,CE(22:6),CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,696.58453,,HMDB06733,True
27891.0,1.0,LMST01020019,726.61371,726.618321,21.594,22.68,0.8164807301587311,299.633,298.2024603,1.0,47834.5898,19124.2729,"369.35156,358.27404",-1,358.27404,"369.35156,358.27404",1.0,0.0,1.0,0.5,11648.68,,9903.101,15214.34,0.9632961460317464,-1.0,0.9632961460317464,0.7632961460317462,0.897,-1,LMST01020019_14-15_0_0_chain,F,51862.49185,44597.86516451088,Sterols,ST01,Steryl esters,ST0102,22:6 Cholesterol ester,CE(22:6),CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,696.58453,,HMDB06733,True
27891.0,1.0,LMST01020019,726.61371,726.618321,21.594,22.68,0.8143386904761905,299.633,298.2815377,1.0,47834.5898,19124.2729,"369.35156,358.27404",-1,358.27404,"369.35156,644.54008,358.27404",1.0,0.0,1.0,0.75,11648.68,,9903.101,15214.34,0.9628677380952382,-1.0,0.9628677380952382,0.8628677380952382,0.93,-1,LMST01020019_5-6_0_0_chain,F,51862.49185,44597.86516451088,Sterols,ST01,Steryl esters,ST0102,22:6 Cholesterol ester,CE(22:6),CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,696.58453,,HMDB06733,True
27084.0,1.0,LMST01020065,708.66309,708.665268,20.96,18.37,0.1002018043331107,296.4925,298.9289159,0.956,1032493.2344,107882.518,"312.28969,156.17467,397.38286,582.52443","312.28969,156.17467,397.38286,582.52443","312.28969,156.17467,397.38286","312.28969,156.17467,397.38286",0.75,0.625,0.833,0.571,148377.0,157571.4,120074.9,169831.6,0.7024403608666222,0.6524403608666222,0.7356403608666222,0.6308403608666222,0.68,-1,LMST01020065_8-9_0_0_chain,F,,,Sterols,ST01,Steryl esters,ST0102,18:1 Sitosterol ester,,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CC[C@@H](CC)C(C)C)C1,678.63148,,,True
26304.0,1.0,LMST01020067,692.63361,692.63397,21.032,21.24,1.0,293.195,299.4662545,0.364,815215.8125,230170.5651,"608.54008,310.27404,383.36721","608.54008,310.27404,383.36721","608.54008,310.27404,383.36721","608.54008,310.27404,383.36721",0.778,0.833,0.556,0.571,136468.1,147161.9,118466.0,156470.9,0.6568,0.6788000000000001,-1.0,-1.0,0.668,-1,LMST01020067_5-6_0_0_chain,F,534651.0925333333,495025.3371965843,Sterols,ST01,Steryl esters,ST0102,18:2 Campesterol ester,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CC[C@@H](C)C(C)C)C1,662.60018,,,True
26304.0,1.0,LMST01020067,692.63361,692.63397,21.032,21.17,1.0,293.195,299.3900377,0.375,815215.8125,230170.5651,"568.50878,310.27404,383.36721","568.50878,154.15902,310.27404,383.36721","568.50878,310.27404,383.36721","310.27404,383.36721",0.778,0.833,0.556,0.571,136468.1,147161.9,118466.0,156470.9,0.6612000000000001,0.6832,-1.0,-1.0,0.672,-1,LMST01020067_8-9_0_0_chain,F,534651.0925333333,495025.3371965843,Sterols,ST01,Steryl esters,ST0102,18:2 Campesterol ester,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CC[C@@H](C)C(C)C)C1,662.60018,,,True
26858.0,1.0,LMST01020071,704.63116,704.63397,21.209,19.21,0.3821974541034388,296.4548,297.783596,1.0,157971.4902,94767.7124,"308.25839,397.38286",-1,397.38286,397.38286,0.333,0.0,0.333,1.0,45792.23,,40658.76,59025.18,0.6096394908206878,-1.0,0.6096394908206878,0.8764394908206878,0.699,-1,LMST01020071_2-3_0_0_chain,F,,,Sterols,ST01,Steryl esters,ST0102,18:3 Sitosterol ester,,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CC[C@@H](CC)C(C)C)C1,674.60018,,,True
28189.0,0.5,LMST01020075,734.66779,734.680918,18.736,20.48,0.5010190712509722,289.9995,292.8394034,0.884,27903.3599,13485.0954,425.40158,425.40158,-1,-1,1.0,0.5,0.0,0.0,14055.09,14647.32,,,0.8538038142501945,0.6538038142501945,-1.0,-1.0,0.754,-1,LMST01020075_42-43_0_0_chain,F,,,Sterols,ST01,Steryl esters,ST0102,20:1 Stigmasterol ester,,CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)/C=C/[C@@H](CC)C(C)C)C1,704.64713,,,True
26527.0,1.0,LMST01020097,696.66473,696.665268,19.327,18.51,0.944718186927804,294.7016,297.4642455,0.903,138707.1797,46510.5715,-1,-1,312.28969,312.28969,0.0,0.0,0.25,1.0,,,26926.83,34940.89,-1.0,-1.0,0.6501436373855609,0.950143637385561,0.8,-1,LMST01020097_8-9_0_0_chain,F,,,Sterols,ST01,Steryl esters,ST0102,Campestanyl-18:1,,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CC[C@@H](C)C(C)C)C1,666.63148,,,True
26439.0,1.0,LMST01020098,694.64984,694.649619,21.747,19.08,0.0629016417968932,294.1584,295.074792,1.0,476250.2188,349793.5437,"385.38286,310.27404","385.38286,610.55572,310.27404",310.27404,"385.38286,226.18014,310.27404,610.55572",1.0,0.455,0.333,0.7,102634.6,115517.5,78330.68,96988.35,0.8125803283593787,-1.0,-1.0,0.6925803283593787,0.753,-1,LMST01020098_5-6_0_0_chain,F,406504.9641666667,306290.6622490388,Sterols,ST01,Steryl esters,ST0102,Campestanyl-18:2,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CC[C@@H](C)C(C)C)C1,664.61583,,,True
26439.0,1.0,LMST01020098,694.64984,694.649619,21.747,19.1,0.0724560445105796,294.1584,296.5024193,0.967,476250.2188,349793.5437,"385.38286,570.52443,310.27404","385.38286,186.14884,570.52443,310.27404",310.27404,"385.38286,570.52443,310.27404",1.0,0.455,0.333,0.5,102634.6,115517.5,78330.68,96988.35,0.801291208902116,-1.0,-1.0,0.601291208902116,0.701,-1,LMST01020098_8-9_0_0_chain,F,406504.9641666667,306290.6622490388,Sterols,ST01,Steryl esters,ST0102,Campestanyl-18:2,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CC[C@@H](C)C(C)C)C1,664.61583,,,True
27185.0,0.75,LMST01020102,710.67725,710.680918,19.258,18.69,1.0,298.2224,298.7992827,1.0,42925.6855,20632.2308,312.28969,-1,312.28969,"312.28969,399.39851",0.25,0.0,0.5,0.333,17438.79,,11419.97,16372.76,0.7000000000000001,-1.0,0.8,0.7332000000000001,0.744,-1,LMST01020102_8-9_0_0_chain,F,,,Sterols,ST01,Steryl esters,ST0102,Sitostanyl-18:1,,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CC[C@@H](CC)C(C)C)C1,680.64713,,,True
12402.0,1.0,LMST01030097,430.40393,430.404318,10.631,10.57,1.0,221.0471,225.5012479,0.419,20160796.5,2388439.282,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.818,0.667,0.625,0.429,4837624.0,4979481.0,4734552.0,3879227.0,0.6948,0.6344000000000001,0.6176,-1.0,0.649,-1,LMST01030097_15-16_0_0_ring,F,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,Campesterol,,CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,400.370515,C01789,HMDB0002869,False
12400.0,1.0,LMST01030105,430.40387,430.404318,8.78,8.53,1.0,224.5637,223.320474,1.0,1646459.5312,15171.1543,399.362118,399.362118,381.351558,381.351558,0.5,0.333,0.333,0.333,653941.6,738708.3,540697.9,770913.2,0.8,0.7332000000000001,0.7332000000000001,0.7332000000000001,0.75,-1,LMST01030105_13-14_0_0_ring,F,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,Fungisterol,,CC(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,400.370515,,,False
13526.0,1.0,LMST01030108,444.42139,444.419967,7.722,9.65,0.4154535110327642,224.2741,225.9397061,0.992,764590.7344,127323.9144,346.31042,346.31042,346.31042,346.31042,0.833,0.8,0.8,1.0,170096.7,172876.5,155599.0,117328.3,0.8130907022065529,0.7998907022065529,0.7998907022065529,0.879890702206553,0.823,-1,LMST01030108_3-4_0_0_chain,F,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,414.386165,,,True
12187.0,1.0,LMST01030109,428.38739,428.388669,7.303,7.87,1.0,220.5655,223.0503844,0.818,386500.1016,29698.5364,358.31042,358.31042,358.31042,358.31042,0.286,0.4,0.6,0.25,79459.28,75375.3,71810.21,88649.9,0.6416,0.6872,0.7672,0.6272,0.681,-1,LMST01030109_1-2_0_0_chain,F,851971.2854833334,1104445.0758203368,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,,C/C(=C\C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,398.354865,,,True
12189.0,1.0,LMST01030109,428.38739,428.388669,8.421,8.79,1.0,224.3031,222.7959793,1.0,2878939.875,344957.7099,379.335909,-1,379.335909,-1,0.125,0.0,0.111,0.0,604974.3,,551462.5,,0.65,-1.0,0.6444000000000001,-1.0,0.647,-1,LMST01030109_12-13_0_0_ring,F,851971.2854833334,1104445.0758203368,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,,C/C(=C\C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,398.354865,,,False
12189.0,1.0,LMST01030110,428.38739,428.388669,8.421,7.02,0.6644403542776661,224.3031,225.755023,1.0,2878939.875,344957.7099,386.34172,386.34172,386.34172,386.34172,0.5,0.571,0.667,0.571,604974.3,544072.6,551462.5,662381.3,0.7328880708555332,0.7612880708555332,0.7996880708555333,0.7612880708555332,0.764,-1,LMST01030110_1-3_0_0_chain,F,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,,CC(C)=C(C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,398.354865,,,True
12400.0,1.0,LMST01030119,430.40387,430.404318,8.78,8.48,1.0,224.5637,223.320474,1.0,1646459.5312,15171.1543,399.362118,399.362118,381.351558,381.351558,0.5,0.333,0.333,0.333,653941.6,738708.3,540697.9,770913.2,0.8,0.7332000000000001,0.7332000000000001,0.7332000000000001,0.75,-1,LMST01030119_13-14_0_0_ring,F,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,,CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,400.370515,,,False
12187.0,1.0,LMST01030137,428.38739,428.388669,7.303,9.01,0.5192869284366994,220.5655,220.9396197,1.0,386500.1016,29698.5364,358.31042,358.31042,358.31042,358.31042,0.286,0.4,0.6,0.25,79459.28,75375.3,71810.21,88649.9,0.6182573856873399,0.66385738568734,0.7438573856873398,0.6038573856873399,0.657,-1,LMST01030137_4-5_0_0_chain,F,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,,CCC(C)/C=C/C(C)[C@H]1CCC2=C3CC[C@H]4[C@H](C)[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,398.354865,,,True
13513.0,1.0,LMST01030140,444.42126,444.419967,10.457,9.99,1.0,228.8036,228.4295705,1.0,121248.6797,77383.6885,395.367207,-2,-2,395.367207,0.4,0.0,0.0,0.333,35548.94,,,42069.29,0.76,-1.0,-1.0,0.7332000000000001,0.747,-1,LMST01030140_14-15_0_0_ring,F,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,,CC(C)CCCC(C)[C@H]1CCC2C3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,414.386165,,,False
13526.0,1.0,LMST01030145,444.42139,444.419967,7.722,9.33,0.5659704898038722,224.2741,223.5772795,1.0,764590.7344,127323.9144,346.31042,346.31042,346.31042,346.31042,0.833,0.8,0.8,1.0,170096.7,172876.5,155599.0,117328.3,0.8463940979607745,0.8331940979607746,0.8331940979607746,0.9131940979607746,0.856,-1,LMST01030145_1-2_0_0_chain,F,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,,C/C(=C\C(C)[C@H]1CCC2C3CCC4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C)C(C)C(C)C,414.386165,,,True
13513.0,1.0,LMST01031033,444.42126,444.419967,10.457,9.82,1.0,228.8036,228.8214874,1.0,121248.6797,77383.6885,395.367207,-2,-2,395.367207,0.4,0.0,0.0,0.333,35548.94,,,42069.29,0.76,-1.0,-1.0,0.7332000000000001,0.747,-1,LMST01031033_16-17_0_0_ring,F,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,Aplysterol,(25S)-26-methylcampest-5-en-3beta-ol,CC[C@H](C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,414.386165,,,False
13305.0,1.0,LMST01031036,442.40549,442.404318,8.583,9.19,1.0,227.8856,226.4829652,1.0,12278825.25,2097023.3587,"393.351558,411.362118",393.351558,411.362118,411.362118,0.143,0.222,0.25,0.067,2572217.0,2403094.0,2328532.0,3049583.0,0.6572,0.6888000000000001,0.7000000000000001,0.6268,0.668,-1,LMST01031036_16-17_0_0_ring,F,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,25(26)-dehydroaplysterol,"26-methylcampesta-5,25E-dien-3beta-ol",C/C=C(\C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,412.370515,,,False
10946.0,1.0,LMST01031048,414.37552,414.37302,7.664,8.37,0.9991898435923172,220.06,217.2845307,0.742,3155168.4688,1011200.9839,-1,-1,383.33082,365.32026,0.0,0.0,0.333,0.5,,,1247086.0,1657370.0,-1.0,-1.0,0.6298379687184634,0.6966379687184634,0.663,-1,LMST01031048_14-15_0_0_ring,F,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,"27-nor-ergosta-5,22E-dien-3beta-ol",CC[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.339215,,,False
13310.0,1.0,LMST01031051,442.40558,442.404318,7.43,8.85,0.6573887094406597,223.4264,221.7574969,0.985,138628.0918,9222.2698,344.29477,344.29477,344.29477,-1,0.667,0.333,0.5,0.0,31904.87,29783.6,26466.94,,0.792277741888132,0.658677741888132,0.725477741888132,-1.0,0.725,-1,LMST01031051_1-2_0_0_chain,F,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,4alpha-demethyldinosterol,"22-dehydro-23,24-dimethylcholesterol; 22-dehydro-23,24R-dimethylcholesterol; 23,24R-dimethyl-cholesta-5,22E-dien-3beta-ol",C/C(=C\[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)[C@H](C)C(C)C,412.370515,,,True
13513.0,1.0,LMST01040122,444.42126,444.419967,10.457,10.09,1.0,228.8036,227.9732584,1.0,121248.6797,77383.6885,395.367207,-2,-2,395.367207,0.4,0.0,0.0,0.333,35548.94,,,42069.29,0.76,-1.0,-1.0,0.7332000000000001,0.747,-1,LMST01040122_13-14_0_0_ring,F,,,Sterols,ST01,Stigmasterols and C24-ethyl derivatives,ST0104,Clionasterol,,CC[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,414.386165,,HMDB0000649,False
13310.0,1.0,LMST01040130,442.40558,442.404318,7.43,9.14,0.517332234772576,223.4264,224.3848067,1.0,138628.0918,9222.2698,344.29477,344.29477,344.29477,-1,0.667,0.333,0.5,0.0,31904.87,29783.6,26466.94,,0.7702664469545153,0.6366664469545152,0.7034664469545152,-1.0,0.703,-1,LMST01040130_3-4_0_0_chain,F,,,Sterols,ST01,Stigmasterols and C24-ethyl derivatives,ST0104,Poriferasterol,,CC[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,412.370515,C08836,,True
13298.0,1.0,LMST01040131,442.40231,442.404318,9.005,8.15,0.9239933089454412,227.8126,227.2757223,1.0,787858.7812,91181.1565,400.35737,400.35737,400.35737,400.35737,1.0,0.75,1.0,1.0,400809.8,388476.4,376701.7,384036.9,0.9847986617890884,0.8847986617890884,0.9847986617890884,0.9847986617890884,0.96,-1,LMST01040131_2-27_0_0_chain,F,,,Sterols,ST01,Stigmasterols and C24-ethyl derivatives,ST0104,,,CCC(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)=C(C)C,412.370515,,,True
13310.0,1.0,LMST01040140,442.40558,442.404318,7.43,9.13,0.5214537375879521,223.4264,222.8813961,1.0,138628.0918,9222.2698,344.29477,344.29477,344.29477,-1,0.667,0.333,0.5,0.0,31904.87,29783.6,26466.94,,0.7710907475175905,0.6374907475175905,0.7042907475175905,-1.0,0.704,-1,LMST01040140_3-4_0_0_chain,F,,,Sterols,ST01,Stigmasterols and C24-ethyl derivatives,ST0104,Spinasterol,"24S-ethyl-5alpha-cholesta-7,22E-dien-3beta-ol",CC[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,412.370515,,,True
15305.0,1.0,LMST01050012,470.4379,470.435616,9.357,9.8,1.0,234.9766,234.5647554,1.0,1091139.3438,82514.1697,156.17467,-1,156.17467,156.17467,0.5,0.0,0.4,0.25,325099.3,,326019.1,344382.5,0.8,-1.0,0.76,0.7000000000000001,0.753,-1,LMST01050012_5-6_0_0_chain,F,,,Sterols,ST01,C24-propyl sterols and derivatives,ST0105,24-Ethyl-24-methyl-22E-dehydrocholesterol,,CCCC(C)(/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,440.401815,,,True
10714.0,0.5,LMST01110014,412.35849,412.35737,8.484,8.5,1.0,215.314,217.9299147,0.778,89009.5117,12361.9267,363.30461,-1.0,-1,381.31517,1.0,0.0,0.0,1.0,25354.34,,,18987.66,0.9112,-1.0,-1.0,0.9112,0.911,-1,LMST01110014_14-15_0_0_ring,F,,,Sterols,ST01,Calysterols and cyclopropyl sidechain derivatives,ST0111,Glaucasterol,"22-dehydro-24,26-cyclocholesterol",C[C@H]1C[C@@H]1/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,382.323565,,,False
12171.0,1.0,LMST03020148,428.35144,428.352284,7.506,9.25,0.5011119437274763,220.0526,222.4837605,0.827,117876.3092,159312.6773,"378.31552,396.32608",-1,-1,"378.31552,396.32608",0.667,0.0,0.0,0.5,69037.84,,,49915.57,0.6978223887454953,-1.0,-1.0,0.6310223887454953,0.664,-1,LMST03020148_0-1_0_0_chain,F,,,Secosteroids,ST03,Vitamin D3 and derivatives,ST0302,"(22E)-1alpha-hydroxy-22,23-didehydrovitamin D3 / (22E)-1alpha-hydroxy-22,23-didehydrocholecalciferol",,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/CC(C)C)C[C@@H](O)C[C@@H]1O,398.31848,,,True
12171.0,1.0,LMST03020155,428.35144,428.352284,7.506,8.2,1.0,220.0526,221.6901972,0.991,117876.3092,159312.6773,"378.31552,396.32608",-1,-1,"378.31552,396.32608",0.667,0.0,0.0,0.5,69037.84,,,49915.57,0.8632000000000001,-1.0,-1.0,0.7964,0.83,-1,LMST03020155_0-1_0_0_chain,F,,,Secosteroids,ST03,Vitamin D3 and derivatives,ST0302,"25-hydroxy-16,17-didehydrovitamin D3","25-hydroxy-16,17-didehydrocholecalciferol",C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)C([C@H](C)CCCC(C)(C)O)=CC[C@@H]12,398.31848,,,True
12171.0,1.0,LMST03020156,428.35144,428.352284,7.506,8.69,0.770130385598199,220.0526,221.8476248,0.959,117876.3092,159312.6773,"378.31552,396.32608",-1,-1,"378.31552,396.32608",0.667,0.0,0.0,0.5,69037.84,,,49915.57,0.8044260771196399,-1.0,-1.0,0.7376260771196399,0.771,-1,LMST03020156_0-1_0_0_chain,F,,,Secosteroids,ST03,Vitamin D3 and derivatives,ST0302,"23,24-didehydro-25-hydroxyvitamin D3 / 23,24-didehydro-25-hydroxycholecalciferol",,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)C/C=C/C(C)(C)O,398.31848,,,True
11162.0,1.0,LMST03020308,416.38803,416.388669,11.75,10.07,0.531752240433112,219.8059,222.3745425,0.799,833501.75,84704.752,367.335909,"385.346469,367.335909","385.346469,367.335909",367.335909,0.667,0.5,0.75,0.333,173284.2,166437.8,154987.5,132269.2,0.6927504480866225,0.6259504480866225,0.7259504480866226,-1.0,0.682,-1,LMST03020308_1-2_0_0_ring,F,,,Secosteroids,ST03,Vitamin D3 and derivatives,ST0302,Toxisterol3 R1,"6,19-dihydrovitamin D3; 6,19-dihydrocholecalciferol",CC1=C(C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)CC1,386.354865,,,False
14410.0,1.0,LMST01010001,416.38791,416.388669,10.338,10.32,0.9454288220647404,216.3513,217.1,0.77,134181338.0,36520737.0276,"385.346469,367.335909","385.346469,367.335909","385.346469,367.335909","385.346469,367.335909",0.636,0.5,0.519,0.524,20444710.0,37570830.0,40714150.0,28135130.0,0.8577144110323702,0.8577144110323702,0.8577144110323702,0.8577144110323702,0.858,1,LMST01010001_14-15_0_0_ring,G,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Cholesterol,Cholesterol; Cholest-5-en-3-ol; (3beta)-Cholest-5-en-3-ol; Cholesteryl alcohol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,386.354865,C00187,HMDB0000067,False
14203.0,1.0,LMST01010016,414.37231,414.37302,8.335,8.39,0.843387233453259,219.7662,219.9,0.959,263587.3672,107631.4311,365.32026,365.32026,-1,-1.0,0.5,0.5,0.0,0.0,9467.75,19276.84,,,0.9011936167266296,0.9011936167266296,0.0,0.0,0.901,1,LMST01010016_14-15_0_0_ring,G,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Desmosterol,,CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.339215,C01802,HMDB0002719,False
14418.0,1.0,LMST01010089,416.39114,416.388669,10.079,10.02,0.8642546104285115,217.8955,219.4,0.543,468294.2891,162945.3866,"385.346469,367.335909","385.346469,367.335909","385.346469,367.335909","385.346469,367.335909",0.571,0.667,0.75,0.75,42062.74,86463.15,94404.38,55626.81,0.7036273052142558,0.7036273052142558,0.7036273052142558,0.7036273052142558,0.704,1,LMST01010089_12-13_0_0_ring,G,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Lathosterol,,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,386.354865,C01189,HMDB0001170,False
